"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2008-07-01 07:00:00,13276,83483,109857,125043,16625,17714,54327,24364,30158,179933,64019,155199,86506,960504,167460,402,5383,160582,167460,2748,91266
2008-07-01 08:00:00,14084,91680,118527,137768,16822,18551,57248,26421,31595,190522,66500,164907,87953,1022578,177936,426,5555,170463,177936,2769,90279
2008-07-01 09:00:00,15120,98110,128589,151058,17231,20471,60178,28121,32810,204714,71735,172759,89571,1090467,186408,434,5928,178688,186408,2876,79401
2008-07-01 10:00:00,16107,102540,135814,164890,17392,22540,64913,30088,34819,220949,76529,176850,90833,1154264,190821,422,6158,183008,190821,2994,77784
2008-07-01 11:00:00,16682,105607,146320,180409,17657,24946,67830,32065,36693,234191,80957,180648,92648,1216653,194919,437,6508,187156,194919,3074,66276
2008-07-01 12:00:00,17075,108105,153685,194494,17690,27002,69512,33979,38017,245725,84999,184100,93439,1267822,198645,421,6837,190937,198645,3078,64134
2008-07-01 13:00:00,17646,110733,158715,204672,17692,28685,72590,35816,39428,253062,89581,187467,94025,1310112,202277,431,7124,194591,202277,3131,55608
2008-07-01 14:00:00,18218,112030,163589,212512,14634,29895,75047,37151,41053,255915,93542,192369,96232,1342187,207566,415,7475,199844,207566,3186,21819
2008-07-01 15:00:00,18699,113840,167262,217820,13011,26945,65304,35122,39530,242791,82048,190712,87848,1300932,205779,414,7965,198677,205779,3261,21756
2008-07-01 16:00:00,19939,115169,170364,225603,14352,28374,66445,36540,40525,253690,84578,194679,88230,1338488,210060,431,8467,203147,210060,3520,20307
2008-07-01 17:00:00,21104,114354,173678,230497,17962,32886,76004,40020,42521,277256,97163,195912,98254,1417611,211390,456,8985,204898,211390,3670,25830
2008-07-01 18:00:00,21179,114038,171348,229742,19257,33851,77529,40171,42339,278528,100046,194767,100411,1423206,210155,510,9272,204040,210155,3744,72807
2008-07-01 19:00:00,20218,108326,162498,214520,19081,31733,73845,38211,41156,268333,95988,188098,97205,1359212,202959,473,8877,196975,202959,3577,74466
2008-07-01 20:00:00,19045,103404,152173,198624,19005,30084,71085,35955,39583,259546,91410,184668,97458,1302040,199258,459,8349,193017,199258,3515,76398
2008-07-01 21:00:00,19106,101279,146294,189931,19245,28783,70837,35087,39291,256389,91595,182747,97936,1278520,197185,475,8136,190884,197185,3451,79653
2008-07-01 22:00:00,17009,90335,130109,165312,17482,24694,64114,30367,35692,222185,79808,167130,88501,1132738,180334,432,6930,174060,180334,2948,78855
2008-07-01 23:00:00,13858,79132,111593,136413,14885,20279,55796,25152,31411,184590,66173,150828,78053,968163,162743,364,5632,156460,162743,2453,80871
2008-07-02 00:00:00,11651,71212,98296,115477,12971,16871,49273,21395,28040,157361,55699,135709,70701,844656,146430,314,4646,140355,146430,2208,80955
2008-07-02 01:00:00,10568,66355,90288,103069,12048,14800,45779,19269,25660,141396,49156,129318,66129,773835,139534,289,4218,133536,139534,2044,80346
2008-07-02 02:00:00,9965,63260,85653,95824,11538,13481,43803,18016,24218,132318,46870,123903,64068,732917,133691,282,3898,127801,133691,1937,80577
2008-07-02 03:00:00,9731,60927,81865,90518,11338,12796,42794,17554,23458,129107,45547,123624,63307,712566,133390,278,3835,127459,133390,1974,77154
2008-07-02 04:00:00,9820,60959,81396,90187,11733,12803,43373,17700,23196,131817,45569,124316,65017,717886,134138,295,3980,128296,134138,2110,59220
2008-07-02 05:00:00,10732,64432,85027,95426,12888,13697,46149,18586,24563,143016,50690,130968,71681,767855,141314,349,4388,135356,141314,2416,31038
2008-07-02 06:00:00,12361,67692,96265,108527,14997,15001,49985,20959,26384,158701,57826,142077,79943,850718,153301,389,4927,147003,153301,2531,17178
2008-07-02 07:00:00,13161,76813,110416,123824,16476,16520,52919,23830,28283,173982,60131,154758,86020,937133,166985,436,5383,160142,166985,2777,10542
2008-07-02 08:00:00,13841,85679,120540,137700,16644,17695,55660,25753,29612,186229,63813,163326,87446,1003938,176230,461,5497,168823,176230,2806,9303
2008-07-02 09:00:00,14977,92637,131221,154617,16687,19588,58109,28141,31430,202603,69892,173858,90365,1084125,187594,444,5881,179739,187594,2982,9408
2008-07-02 10:00:00,16111,95846,141054,170813,17318,21854,62421,31008,34211,220406,76055,182499,93308,1162904,196916,426,6445,188944,196916,3159,8064
2008-07-02 11:00:00,17129,100526,147477,184561,17561,24449,68369,33255,36453,241869,83218,191836,96680,1243383,206992,427,6988,198825,206992,3346,7497
2008-07-02 12:00:00,18049,104422,153425,195491,17919,26812,71896,35690,38433,257061,90652,198498,99776,1308124,214180,438,7398,205896,214180,3500,7938
2008-07-02 13:00:00,19490,108180,160088,205208,18407,28788,76362,38355,40627,271953,96353,202416,102701,1368928,218407,458,7809,210225,218407,3732,6993
2008-07-02 14:00:00,21100,111959,165561,213870,15395,26180,68001,36781,40010,264422,88222,207883,95326,1354710,224306,464,8302,216185,224306,4053,6174
2008-07-02 15:00:00,22874,114803,170695,225327,16035,27987,72588,39258,41360,281079,93801,213188,99999,1418994,230031,458,9029,222218,230031,4308,7077
2008-07-02 16:00:00,25013,118707,177144,238081,17265,29755,76726,41127,43191,297309,100898,219260,104970,1489446,236582,469,9732,228992,236582,4556,16128
2008-07-02 17:00:00,26563,118917,179693,241845,18232,31282,78624,42672,44131,306433,105113,222419,108776,1524700,239990,535,10269,232688,239990,4757,20181
2008-07-02 18:00:00,26872,115148,175883,236215,22412,35511,89911,46456,45938,326837,119261,220368,119476,1580288,237777,528,10576,230944,237777,4865,56721
2008-07-02 19:00:00,25833,107701,164907,217462,21738,33081,85511,43602,43642,310024,112007,213667,114991,1494166,230547,522,10217,223884,230547,4503,74193
2008-07-02 20:00:00,23732,103075,153642,198990,20784,30440,78822,37938,41718,289239,103065,201213,109979,1392637,217110,539,9461,210674,217110,4096,74760
2008-07-02 21:00:00,23216,101308,147453,190261,21035,28608,77498,37728,40114,278766,100868,196386,108588,1351829,211900,540,9170,205555,211900,4041,76167
2008-07-02 22:00:00,20331,92953,131630,169112,18992,24117,69745,34538,35967,241409,87783,178839,97963,1203379,192967,466,7673,186512,192967,3350,76965
2008-07-02 23:00:00,16467,82835,114089,141817,16112,19453,60421,28449,31577,200577,71098,158753,85500,1027148,171294,376,6143,164895,171294,2786,91140
2008-07-03 00:00:00,13304,74810,100751,120057,13732,16186,52753,23870,27741,168370,59401,144863,76155,891993,156307,320,4958,149821,156307,2366,92232
2008-07-03 01:00:00,11736,69144,93028,107199,12652,14191,48508,21227,25315,149106,53029,132565,70965,808665,143038,332,4421,136986,143038,2142,72219
2008-07-03 02:00:00,10689,65497,87759,100207,11924,13244,46156,19622,23797,138668,49388,131137,66933,765021,141498,290,4082,135220,141498,2020,76713
2008-07-03 03:00:00,10280,63673,84749,95071,11814,12668,45116,18751,23115,133310,47834,127180,65895,739456,137228,278,3961,131141,137228,2034,75957
2008-07-03 04:00:00,10311,63942,84654,94296,12110,12711,45335,18630,23332,134578,47986,127934,67642,743461,138042,287,4038,131973,138042,2115,76272
2008-07-03 05:00:00,11110,67279,87802,99461,13164,13765,47275,19453,24528,144253,53365,132892,73051,787398,143390,313,4379,137270,143390,2354,75558
2008-07-03 06:00:00,12583,71261,98436,113324,14959,15125,51201,21930,26172,158058,59946,143557,79836,866388,154898,399,4908,148465,154898,2587,76335
2008-07-03 07:00:00,13839,80771,113815,131938,16244,16972,56368,25499,28402,174264,64589,157425,87049,967175,169862,429,5314,162739,169862,2839,77637
2008-07-03 08:00:00,15004,89631,126432,152534,16842,18288,59963,28500,30332,188276,68262,167768,90571,1052403,181023,428,5807,173575,181023,2995,77595
2008-07-03 09:00:00,16904,98178,139676,173352,17532,20605,65403,31568,32595,205821,73965,178601,94634,1148834,192711,470,6120,184722,192711,3273,75810
2008-07-03 10:00:00,18823,105115,151770,193741,18497,23607,72042,35279,35906,229714,84680,192123,100362,1261659,207302,477,6752,198875,207302,3677,62223
2008-07-03 11:00:00,20998,111176,163392,211674,19290,26598,78727,39077,39465,257855,94342,203100,105030,1370724,219145,498,7549,210649,219145,4068,66087
2008-07-03 12:00:00,23227,115458,173251,228211,19956,29525,84124,42870,42495,284059,105189,212665,109590,1470620,229465,486,8343,221007,229465,4324,65856
2008-07-03 13:00:00,24642,119697,181579,241140,20873,31842,88659,47110,45012,306162,112114,220229,113320,1552379,237628,494,9004,229233,237628,4498,50295
2008-07-03 14:00:00,25729,125499,189626,254624,17824,29535,80484,46288,43786,301152,102147,228904,107043,1552641,246987,503,9768,238672,246987,4690,21714
2008-07-03 15:00:00,27016,126529,196777,264305,18512,31050,83489,48548,45118,316549,106370,232386,111161,1607810,250744,487,10529,242914,250744,5016,21651
2008-07-03 16:00:00,28402,126837,202304,274801,19870,32528,86684,50807,46097,329767,110682,236053,114445,1659277,254702,510,11327,247381,254702,5299,20706
2008-07-03 17:00:00,30036,126361,203580,279141,20555,33816,87532,52292,46225,335581,114218,236910,117268,1683515,255627,569,11879,248789,255627,5431,28455
2008-07-03 18:00:00,30075,121649,198848,273104,24285,37527,97639,55997,48244,352808,126792,231274,125565,1723807,249546,565,11868,243142,249546,5255,75915
2008-07-03 19:00:00,28612,114019,185223,253376,23113,35393,93376,53037,46008,331691,118807,219884,117234,1619773,237255,564,11112,230995,237255,4964,74823
2008-07-03 20:00:00,26316,109065,174260,232127,22064,32839,87128,49694,44490,308834,109521,211021,111736,1519095,227693,565,10455,221476,227693,4696,74949
2008-07-03 21:00:00,25215,107121,168372,222794,22225,31181,85489,47870,43087,297712,105260,202801,110040,1469167,218823,583,10039,212840,218823,4622,76272
2008-07-03 22:00:00,22800,98962,153562,200567,20493,28057,77099,42954,39795,262359,93256,187059,102504,1329467,201838,554,8924,195983,201838,3941,76608
2008-07-03 23:00:00,19002,89281,137208,174727,18012,24225,68410,37002,35905,223557,79902,168752,91791,1167774,182083,434,7404,176156,182083,3320,76188
2008-07-04 00:00:00,15871,79658,122085,150259,15574,20701,60584,31712,31967,191191,68069,150905,81815,1020391,162827,380,6239,157144,162827,2834,76797
2008-07-04 01:00:00,13959,74223,112682,133850,14160,17760,57262,28365,29467,169675,60795,140893,75445,928536,152023,373,5509,146402,152023,2562,76440
2008-07-04 02:00:00,12732,70815,106120,123692,13523,16242,54010,26044,27821,156956,56069,135288,71407,870719,145977,346,5089,140377,145977,2449,55608
2008-07-04 03:00:00,12006,68180,100836,115971,13072,15266,51681,24519,26824,150040,53920,129437,69303,831055,139663,327,4831,134268,139663,2353,74655
2008-07-04 04:00:00,11713,68522,97992,112016,12944,14820,50529,23530,25639,147514,52797,123672,69082,810770,133443,318,4742,128415,133443,2411,79569
2008-07-04 05:00:00,12033,70470,97099,111395,13289,14920,49817,23076,25522,148607,52979,123883,70231,813321,133670,336,4788,128671,133670,2564,79254
2008-07-04 06:00:00,12432,72510,98409,114254,14076,15448,49451,23747,25789,153657,54032,123528,73880,831213,133286,379,5123,128651,133286,2699,79569
2008-07-04 07:00:00,14429,81181,106456,131632,15735,17379,55421,27485,28178,168267,61598,131569,79733,919063,141964,446,5865,137435,141964,2945,80535
2008-07-04 08:00:00,17645,93027,124564,156198,18081,20761,64922,32624,32325,194424,72997,142719,87398,1057685,153995,497,6864,149583,153995,3263,81438
2008-07-04 09:00:00,20960,102743,143231,182722,20497,24997,74338,38191,37275,224748,88093,151179,95252,1204226,163123,547,8040,159220,163123,3644,81165
2008-07-04 10:00:00,24131,109758,157730,213600,22241,28900,83436,42939,41296,255347,103069,162873,102676,1347996,175741,570,9006,171879,175741,3960,81018
2008-07-04 11:00:00,26713,114756,171439,238797,23373,32442,91716,46723,45441,283797,115009,170247,109991,1470444,183697,602,10056,180303,183697,4073,77343
2008-07-04 12:00:00,29169,118998,180706,253671,23635,35271,98474,50606,48605,308912,125944,174792,112702,1561485,188600,601,10781,185572,188600,4151,77007
2008-07-04 13:00:00,29921,124514,187751,264824,22981,37231,104131,53380,49571,327986,132422,180313,111065,1626090,194558,579,11184,191497,194558,4157,59703
2008-07-04 14:00:00,28133,129265,194227,273285,22476,38487,104687,55550,49105,338872,134943,178978,107360,1655368,193118,554,11012,189991,193118,3906,21483
2008-07-04 15:00:00,26770,131353,199304,279193,18399,35325,92040,53256,45796,321466,118906,173618,95934,1591360,187335,538,10401,184020,187335,3791,21147
2008-07-04 16:00:00,26772,131170,202731,283596,18390,35840,88959,53694,46381,316150,112328,167301,94740,1578052,180519,545,9395,176696,180519,3771,20979
2008-07-04 17:00:00,28245,128000,199008,277832,22186,39007,98486,56796,47176,309859,117149,161573,103467,1588784,174338,592,8955,170529,174338,3725,20790
2008-07-04 18:00:00,28619,121532,187993,257300,21461,37290,94907,52122,43253,266806,107792,154629,98032,1471736,166845,579,8294,162923,166845,3600,44415
2008-07-04 19:00:00,27465,114509,172452,231543,20245,34058,87717,32257,39074,245275,99484,148783,91996,1344858,160538,555,7754,156537,160538,3468,66486
2008-07-04 20:00:00,25845,109374,153897,211099,19324,32245,83068,34968,37156,233292,94500,145604,88510,1268882,157106,517,7376,152979,157106,3390,76251
2008-07-04 21:00:00,24397,97971,133130,184101,18661,29949,79931,37924,35633,221786,90874,140278,84275,1178910,151361,470,7143,147421,151361,3260,76713
2008-07-04 22:00:00,23309,92980,122342,173104,18693,27068,74446,37486,33779,211603,86264,138045,81711,1120830,148950,446,6952,144997,148950,3105,77259
2008-07-04 23:00:00,20740,83310,108226,154320,17539,23375,66932,33018,31888,193449,78109,128970,78081,1017957,139158,446,6231,135200,139158,2912,66465
2008-07-05 00:00:00,17467,75765,95989,131424,15100,20064,60032,28185,29445,169561,69095,119151,71013,902291,128565,366,5311,124462,128565,2578,77826
2008-07-05 01:00:00,15271,71334,90730,116777,13816,17714,55431,25318,27341,151522,62401,111920,66265,825840,120762,347,4744,116664,120762,2344,77742
2008-07-05 02:00:00,13977,68357,86112,107722,13235,16264,52441,23660,26157,142595,57891,107823,63623,779857,116341,335,4460,112283,116341,2251,80052
2008-07-05 03:00:00,13292,65786,84642,102443,12965,15466,50271,22620,25132,137873,55143,106884,61811,754328,115328,318,4264,111147,115328,2177,81795
2008-07-05 04:00:00,12843,63464,82995,100055,13108,14865,49318,22058,24766,135152,53872,106729,61642,740867,115160,314,4156,110885,115160,2200,82467
2008-07-05 05:00:00,12833,63780,83368,100187,13257,14752,49573,22052,24965,137550,53972,108873,63268,748430,117475,345,4262,113135,117475,2389,81921
2008-07-05 06:00:00,13580,64746,86039,102637,13944,14749,49205,22770,24299,141661,55007,111936,65534,766107,120780,370,4528,116465,120780,2526,81669
2008-07-05 07:00:00,15075,68940,94603,114838,15309,16465,52571,25750,25310,155349,59633,119371,70490,833704,128801,433,5060,124431,128801,2790,82173
2008-07-05 08:00:00,17710,76436,108928,134841,17312,19457,57436,30638,27728,177674,66704,133028,77756,945648,143538,519,5861,138889,143538,3175,80430
2008-07-05 09:00:00,19958,83459,124180,156836,19728,22575,63106,34842,30435,204643,73670,145143,86487,1065062,156609,546,6809,151951,156609,3702,77616
2008-07-05 10:00:00,21382,86851,133328,171950,21180,25614,67476,37158,32264,222866,78246,158128,93654,1150097,170620,578,7330,165458,170620,4170,77469
2008-07-05 11:00:00,22412,91454,138456,183346,21998,27719,70710,37699,33242,238653,80822,167798,100137,1214446,181055,592,7711,175509,181055,4462,78015
2008-07-05 12:00:00,23285,98002,142788,190322,22464,29691,75235,38598,33722,257996,86300,176756,102950,1278109,190721,592,8026,184783,190721,4734,77091
2008-07-05 13:00:00,24309,101110,145323,195065,22660,32121,77568,40200,34800,274735,91310,182510,105456,1327167,196928,576,8500,191010,196928,5052,77343
2008-07-05 14:00:00,24736,99795,150062,203260,22930,34118,79706,41286,35450,290237,96740,188832,106060,1373212,203751,576,8965,197797,203751,4983,77070
2008-07-05 15:00:00,24761,100279,154261,212267,23124,35373,79246,42909,37131,303449,100659,190119,105521,1409099,205138,527,9407,199526,205138,4710,77826
2008-07-05 16:00:00,25682,100224,157232,217519,23896,34813,75169,45201,37925,308857,99990,189041,106169,1421718,203975,570,9563,198604,203975,4672,77931
2008-07-05 17:00:00,26785,100437,160172,219595,24598,32019,73167,46690,37110,309613,99437,192832,107418,1429873,208067,571,9615,202448,208067,4408,77679
2008-07-05 18:00:00,26845,97100,157241,216382,24309,29426,73086,46318,33926,302224,97330,190108,104034,1398329,205126,596,9379,199487,205126,4318,72093
2008-07-05 19:00:00,25694,92251,149619,203472,23295,27485,71254,44197,31445,287890,93587,185552,99022,1334763,200212,585,9064,194617,200212,4127,64932
2008-07-05 20:00:00,24596,90199,143330,193661,22484,26027,70149,42798,30621,276563,89376,177102,95572,1282478,191094,553,8825,185927,191094,3822,64953
2008-07-05 21:00:00,23282,87986,138009,188220,22184,24705,70483,41220,30794,261470,87739,175776,94319,1246187,189662,557,8863,184638,189662,3579,65583
2008-07-05 22:00:00,21878,83025,129417,175348,20618,22265,66349,37246,29783,235054,80395,162199,89840,1153417,175014,537,7869,170068,175014,3457,65457
2008-07-05 23:00:00,19987,75752,116152,154728,18113,19512,60600,31907,27741,205781,71557,152004,82432,1036266,164012,462,6894,158897,164012,3209,73143
2008-07-06 00:00:00,17078,69133,103978,135027,15998,17040,53672,27275,25151,180658,62905,136808,74151,918874,147617,409,5908,142716,147617,2704,78435
2008-07-06 01:00:00,14878,64116,94768,121002,14431,15263,49621,24096,23442,163135,58143,128951,69400,841246,139138,372,5209,134159,139138,2429,78078
